City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Hamilton,US,2022-08-04 21:51:37,39.1834,-84.5333,82.35,82,40,5.75
295,Yulara,AU,2022-08-04 21:52:52,-25.2406,130.9889,46.8,51,0,7.23
296,Magalia,US,2022-08-04 21:51:23,39.8121,-121.5783,97.43,31,6,3.0
297,Tuatapere,NZ,2022-08-04 21:52:53,-46.1333,167.6833,54.66,60,100,9.71
298,Santa Cruz,BO,2022-08-04 21:52:53,-17.8,-63.1667,78.85,53,75,16.11
299,Mahajanga,MG,2022-08-04 21:52:53,-15.7167,46.3167,69.82,60,0,5.75
300,Conde,BR,2022-08-04 21:52:54,-7.2597,-34.9075,74.66,88,20,6.91
301,Majene,ID,2022-08-04 21:52:54,-3.5403,118.9707,75.18,88,19,9.08
302,Oranjemund,NA,2022-08-04 21:52:55,-28.55,16.4333,52.84,90,0,8.19
303,Aras,ES,2022-08-04 21:52:55,42.5617,-2.356,68.41,73,0,9.22
304,Dryden,CA,2022-08-04 21:52:55,49.7833,-92.7503,73.69,43,20,9.22
305,Harer,ET,2022-08-04 21:52:56,9.3094,42.1258,61.38,70,61,13.18
306,Pampierstad,ZA,2022-08-04 21:52:56,-27.7832,24.6877,54.57,47,0,3.47
307,Reading,GB,2022-08-04 21:50:17,51.4562,-0.9711,66.72,54,0,5.75
308,Luderitz,NA,2022-08-04 21:52:57,-26.6481,15.1594,55.99,79,0,12.75
309,Fortuna,US,2022-08-04 21:52:57,40.5982,-124.1573,74.93,68,20,11.5
310,Conceicao Do Araguaia,BR,2022-08-04 21:52:57,-8.2578,-49.2647,84.96,33,60,5.12
311,Arlit,NE,2022-08-04 21:52:58,18.7369,7.3853,89.51,40,63,6.67
312,Bilibino,RU,2022-08-04 21:52:58,68.0546,166.4372,48.13,80,100,6.55
313,Alice Springs,AU,2022-08-04 21:52:58,-23.7,133.8833,49.55,66,19,9.22
314,Kodiak,US,2022-08-04 21:52:59,57.79,-152.4072,62.11,72,100,3.44
315,Sumkino,RU,2022-08-04 21:52:59,58.1108,68.3244,58.53,79,100,3.69
316,Anlu,CN,2022-08-04 21:52:59,31.1661,112.5831,79.99,86,0,4.43
317,Toila,EE,2022-08-04 21:53:00,59.4236,27.5025,65.68,75,38,9.73
318,Christchurch,NZ,2022-08-04 21:51:25,-43.5333,172.6333,55.6,44,87,11.5
319,Dunedin,NZ,2022-08-04 21:53:00,-45.8742,170.5036,56.16,57,100,11.41
320,Tabou,CI,2022-08-04 21:53:01,4.423,-7.3528,74.66,78,100,7.92
321,Parana,AR,2022-08-04 21:53:01,-31.732,-60.5238,58.57,55,57,5.79
322,Bonnyville,CA,2022-08-04 21:53:01,54.2668,-110.735,61.92,79,100,4.36
323,Stykkisholmur,IS,2022-08-04 21:53:02,65.0757,-22.7297,48.09,79,7,9.4
324,Quelimane,MZ,2022-08-04 21:53:02,-17.8786,36.8883,67.95,88,0,2.3
325,Itaituba,BR,2022-08-04 21:48:41,-4.2761,-55.9836,91.56,55,20,4.61
326,Genhe,CN,2022-08-04 21:53:03,50.7833,121.5167,63.39,99,100,4.85
327,Qom,IR,2022-08-04 21:53:03,34.6401,50.8764,90.39,17,0,11.54
328,Posse,BR,2022-08-04 21:53:04,-14.0931,-46.3694,73.99,33,8,3.91
329,Abu Samrah,SY,2022-08-04 21:53:04,35.3029,37.1841,84.58,38,0,6.38
330,Liling,CN,2022-08-04 21:53:04,27.6667,113.5,77.99,83,57,3.18
331,Kathu,TH,2022-08-04 21:53:05,7.9178,98.3332,85.75,77,100,7.49
332,Portland,US,2022-08-04 21:52:59,45.5234,-122.6762,79.09,53,75,8.05
333,Lehututu,BW,2022-08-04 21:53:06,-23.9667,21.8667,55.44,47,0,8.52
334,Preobrazheniye,RU,2022-08-04 21:53:06,42.9019,133.9064,72.12,97,100,2.15
335,Treinta Y Tres,UY,2022-08-04 21:53:07,-33.2333,-54.3833,51.58,90,100,14.52
336,Pevek,RU,2022-08-04 21:53:07,69.7008,170.3133,36.86,96,100,6.82
337,Gobabis,NA,2022-08-04 21:53:07,-22.45,18.9667,51.87,19,0,6.35
338,Aquiraz,BR,2022-08-04 21:53:08,-3.9014,-38.3911,80.19,82,32,8.08
339,Nouadhibou,MR,2022-08-04 21:53:08,20.931,-17.0347,75.18,78,100,8.05
340,Half Moon Bay,US,2022-08-04 21:53:09,37.4636,-122.4286,91.58,65,75,18.41
341,Huesca,ES,2022-08-04 21:51:28,42.1362,-0.4087,81.28,41,0,12.66
342,Alta Floresta,BR,2022-08-04 21:53:09,-9.8756,-56.0861,83.8,33,93,2.75
343,Agadez,NE,2022-08-04 21:53:10,19.75,10.25,93.13,28,2,7.61
344,Kieta,PG,2022-08-04 21:53:10,-6.2167,155.6333,82.45,73,94,3.8
345,Prado,BR,2022-08-04 21:53:11,-17.3411,-39.2208,70.41,77,43,7.4
346,Chuy,UY,2022-08-04 21:53:11,-33.6971,-53.4616,51.31,94,100,15.86
347,Bima,ID,2022-08-04 21:53:11,-8.4667,118.7167,72.25,92,26,3.85
348,Atasu,KZ,2022-08-04 21:53:12,48.6814,71.6433,63.21,55,98,12.8
349,Hambantota,LK,2022-08-04 21:53:12,6.1241,81.1185,80.94,78,75,13.8
350,Hingatungan,PH,2022-08-04 21:53:12,10.584,125.1852,78.33,81,99,3.0
351,Katherine,AU,2022-08-04 21:53:14,-14.4667,132.2667,70.12,83,78,0.0
352,Bereda,ES,2022-08-04 21:53:14,43.2686,-7.5406,66.42,99,100,8.01
353,San Rafael,AR,2022-08-04 21:53:15,-34.6177,-68.3301,57.99,41,11,9.53
354,Saint-Andre-Avellin,CA,2022-08-04 21:53:15,45.7168,-75.066,83.97,81,100,4.68
355,Dukat,RU,2022-08-04 21:53:16,62.55,155.55,60.12,85,89,3.15
356,Erenhot,CN,2022-08-04 21:53:17,43.6475,111.9767,70.68,61,0,5.19
357,Mehamn,NO,2022-08-04 21:53:17,71.0357,27.8492,57.15,82,40,12.66
358,Stornoway,GB,2022-08-04 21:53:17,58.2093,-6.3865,50.94,88,20,3.44
359,Hyeres,FR,2022-08-04 21:53:18,43.1167,6.1167,81.66,67,0,0.0
360,Severnyy,RU,2022-08-04 21:53:18,50.677,36.5532,64.44,100,75,11.18
361,Jiangyan,CN,2022-08-04 21:53:19,32.5061,120.1428,81.68,83,44,7.11
362,Waingapu,ID,2022-08-04 21:53:19,-9.6567,120.2641,69.51,77,5,4.7
363,Ambon,ID,2022-08-04 21:53:20,-3.6954,128.1814,78.24,15,40,3.44
364,Sinnamary,GF,2022-08-04 21:52:08,5.3833,-52.95,79.92,79,23,10.56
365,Dingle,PH,2022-08-04 21:52:18,10.9995,122.6711,76.03,91,100,0.98
366,Katsuura,JP,2022-08-04 21:53:20,35.1333,140.3,74.75,91,100,16.24
367,Shaunavon,CA,2022-08-04 21:53:21,49.6501,-108.4181,91.18,14,52,22.82
368,Tarija,BO,2022-08-04 21:53:21,-21.5355,-64.7296,60.71,59,2,13.8
369,Adwa,ET,2022-08-04 21:53:22,14.1646,38.8955,61.02,88,85,0.94
370,Cabo San Lucas,MX,2022-08-04 21:48:44,22.8909,-109.9124,93.61,69,3,1.99
371,Gat,IL,2022-08-04 21:53:23,31.61,34.7642,81.28,100,0,3.44
372,Jijiga,ET,2022-08-04 21:53:23,9.35,42.8,65.5,63,62,21.21
373,Saint Anthony,US,2022-08-04 21:53:23,45.0205,-93.218,88.34,38,0,4.81
374,Itanagar,IN,2022-08-04 21:53:24,27.1,93.6167,74.79,97,100,2.33
375,Buala,SB,2022-08-04 21:53:24,-8.145,159.5921,83.16,68,55,8.7
376,Lukovetskiy,RU,2022-08-04 21:53:24,64.2956,41.9211,59.97,84,95,5.53
377,Bambanglipuro,ID,2022-08-04 21:53:25,-7.95,110.2833,71.44,91,44,3.49
378,Lakes Entrance,AU,2022-08-04 21:53:25,-37.8811,147.981,54.48,66,0,8.55
379,Aquin,HT,2022-08-04 21:53:26,18.2833,-73.4,83.61,69,73,7.76
380,Indian Head,US,2022-08-04 21:53:26,38.6001,-77.1622,95.76,55,0,6.91
381,Flin Flon,CA,2022-08-04 21:53:27,54.7682,-101.865,64.24,63,100,10.36
382,Pauini,BR,2022-08-04 21:53:27,-7.7136,-66.9764,79.47,82,100,2.35
383,Ostersund,SE,2022-08-04 21:53:27,63.1792,14.6357,61.25,72,75,9.22
384,Zhaotong,CN,2022-08-04 21:53:28,27.3167,103.7167,60.76,95,51,2.04
385,Port-Gentil,GA,2022-08-04 21:53:28,-0.7193,8.7815,74.03,76,89,16.13
386,Tambacounda,SN,2022-08-04 21:53:29,13.7539,-13.7586,80.65,83,40,4.61
387,Rio Branco,BR,2022-08-04 21:49:42,-9.9747,-67.81,86.61,62,40,3.44
388,Bira,RU,2022-08-04 21:53:29,49.0,132.4667,67.51,98,100,6.89
389,Bethel,US,2022-08-04 21:53:30,41.3712,-73.414,94.77,58,21,3.0
390,Turukhansk,RU,2022-08-04 21:53:30,65.8167,87.9833,50.36,79,37,1.61
391,Muros,ES,2022-08-04 21:53:31,42.7762,-9.0603,70.68,74,64,16.84
392,Saint-Joseph,RE,2022-08-04 21:49:30,-21.3667,55.6167,64.78,78,34,11.03
393,Munkebo,DK,2022-08-04 21:53:31,55.4618,10.5558,63.36,81,39,10.51
394,Saint-Augustin,CA,2022-08-04 21:53:32,51.226,-58.6502,62.13,96,95,12.82
395,Constitucion,CL,2022-08-04 21:53:32,-35.3333,-72.4167,51.84,83,100,9.62
396,Davila,PH,2022-08-04 21:53:32,18.4726,120.5763,76.98,76,76,5.75
397,Margate,GB,2022-08-04 21:53:33,51.3813,1.3862,68.31,83,100,4.0
398,Benoy,TD,2022-08-04 21:53:33,8.9833,16.3199,71.24,94,96,4.74
399,Leningradskiy,RU,2022-08-04 21:53:34,69.3833,178.4167,38.07,92,100,8.93
400,Geraldton,AU,2022-08-04 21:53:34,-28.7667,114.6,48.61,93,100,6.91
401,Novyy Urengoy,RU,2022-08-04 21:53:34,66.0833,76.6333,60.57,86,100,10.83
402,Skelleftea,SE,2022-08-04 21:53:35,64.7507,20.9528,61.16,100,92,8.05
403,Ulety,RU,2022-08-04 21:53:35,51.3572,112.4849,54.59,80,10,5.17
404,Mulatupo,PA,2022-08-04 21:53:35,8.9492,-77.7652,80.89,86,59,4.56
405,Sovetsk,RU,2022-08-04 21:53:36,55.0839,21.8785,63.73,73,60,7.61
406,Marienburg,PL,2022-08-04 21:53:36,54.0359,19.0266,76.57,55,7,9.13
407,Luanda,AO,2022-08-04 21:53:37,-8.8368,13.2343,68.0,83,100,6.91
408,Pedernales,DO,2022-08-04 21:53:37,18.0384,-71.744,88.74,50,83,6.76
409,Reconquista,AR,2022-08-04 21:53:37,-29.15,-59.65,54.32,74,63,8.16
410,Sistranda,NO,2022-08-04 21:53:38,63.7256,8.834,51.76,73,100,13.29
411,Villa Carlos Paz,AR,2022-08-04 21:53:38,-31.4241,-64.4978,58.39,44,25,4.0
412,Puerto Escondido,MX,2022-08-04 21:53:39,15.85,-97.0667,85.03,65,75,8.05
413,Shahgarh,IN,2022-08-04 21:53:39,24.3167,79.1333,79.38,84,77,4.56
414,Aklavik,CA,2022-08-04 21:53:39,68.2191,-135.0107,75.2,53,75,8.05
415,Neiafu,TO,2022-08-04 21:53:40,-18.65,-173.9833,79.48,73,75,12.66
416,Olinda,BR,2022-08-04 21:53:40,-8.0089,-34.8553,76.73,78,40,13.8
417,Kvarkeno,RU,2022-08-04 21:53:40,52.0833,59.725,62.02,69,98,10.22
418,Evensk,RU,2022-08-04 21:53:41,61.95,159.2333,53.37,96,100,7.47
419,Meulaboh,ID,2022-08-04 21:53:41,4.1363,96.1285,75.87,74,100,2.8
420,Conceicao Da Barra,BR,2022-08-04 21:53:41,-18.5933,-39.7322,70.27,73,24,6.8
421,Bull Savanna,JM,2022-08-04 21:53:42,17.8868,-77.5902,82.17,67,94,15.97
422,Hammerfest,NO,2022-08-04 21:53:42,70.6634,23.6821,55.85,82,75,3.44
423,Novyy Urgal,RU,2022-08-04 21:53:42,51.0736,132.5642,66.85,83,100,3.83
424,Eydhafushi,MV,2022-08-04 21:53:43,5.1033,73.0708,80.51,81,100,20.54
425,Anloga,GH,2022-08-04 21:53:43,5.7947,0.8973,74.08,80,96,8.88
426,Maamba,ZM,2022-08-04 21:53:44,-17.3667,27.15,63.55,47,0,3.18
427,Charters Towers,AU,2022-08-04 21:53:44,-20.1,146.2667,64.13,88,21,7.54
428,Redmond,US,2022-08-04 21:51:21,47.674,-122.1215,70.29,75,94,1.99
429,Araouane,ML,2022-08-04 21:53:44,18.9048,-3.5265,99.37,24,1,3.2
430,Prince Rupert,CA,2022-08-04 21:50:35,54.3161,-130.3201,62.29,79,100,6.91
431,Les Ponts-De-Ce,FR,2022-08-04 21:53:45,47.4231,-0.5248,66.07,79,100,8.93
432,Tinde,TZ,2022-08-04 21:53:46,-3.8833,33.2,68.47,52,11,8.08
433,Wanning,CN,2022-08-04 21:53:46,18.8003,110.3967,79.56,90,99,9.78
434,Pimenta Bueno,BR,2022-08-04 21:53:46,-11.6725,-61.1936,85.19,43,91,2.35
435,Nikolaevo,BG,2022-08-04 21:53:47,42.6333,25.8,70.23,64,0,1.77
436,Safford,US,2022-08-04 21:53:47,32.834,-109.7076,88.11,33,6,4.52
437,Hofn,IS,2022-08-04 21:53:47,64.2539,-15.2082,50.27,70,45,10.51
438,Kashan,IR,2022-08-04 21:53:48,33.9831,51.4364,90.91,18,0,5.7
439,Cockburn Town,TC,2022-08-04 21:53:48,21.4612,-71.1419,85.96,70,40,17.27
440,Saravena,CO,2022-08-04 21:53:48,6.9538,-71.8752,81.19,77,69,1.34
441,San Isidro,PE,2022-08-04 21:53:49,-12.1167,-77.05,62.19,72,75,6.91
442,Sayat,TM,2022-08-04 21:53:49,38.7839,63.8803,80.47,27,11,9.26
443,Ruteng,ID,2022-08-04 21:53:50,-8.6136,120.4721,55.9,80,10,1.54
444,Sola,VU,2022-08-04 21:53:50,-13.8833,167.55,81.27,78,40,3.44
445,Presidencia Roque Saenz Pena,AR,2022-08-04 21:53:50,-26.7852,-60.4388,61.95,58,0,6.69
446,Grindavik,IS,2022-08-04 21:53:51,63.8424,-22.4338,53.55,81,0,11.5
447,Port Hawkesbury,CA,2022-08-04 21:53:51,45.6169,-61.3485,85.12,59,0,8.05
448,Aguada De Pasajeros,CU,2022-08-04 21:53:51,22.385,-80.8508,85.77,60,72,7.74
449,Port Blair,IN,2022-08-04 21:53:52,11.6667,92.75,80.64,83,100,6.91
450,Marzuq,YE,2022-08-04 21:53:52,14.4,46.4667,80.47,56,89,4.12
451,Altay,CN,2022-08-04 21:53:52,47.8667,88.1167,61.7,54,60,2.26
452,Isangel,VU,2022-08-04 21:53:53,-19.55,169.2667,77.11,94,20,2.3
453,Mackay,AU,2022-08-04 21:53:53,-21.15,149.2,68.68,89,3,2.46
454,Salinopolis,BR,2022-08-04 21:53:54,-0.6136,-47.3561,79.11,82,61,10.27
455,Mersing,MY,2022-08-04 21:53:54,2.4312,103.8405,75.11,94,40,4.61
456,Guerrero,MX,2022-08-04 21:53:54,17.6667,-100.0,78.55,68,9,3.29
457,Khora,GR,2022-08-04 21:53:55,37.05,21.7167,80.11,43,26,3.67
458,Verkhnevilyuysk,RU,2022-08-04 21:53:55,63.4453,120.3167,54.39,61,100,8.3
459,Teknaf,BD,2022-08-04 21:53:56,20.8624,92.3058,78.64,93,93,9.19
460,Chhaprauli,IN,2022-08-04 21:53:56,29.2167,77.1833,77.56,94,100,6.62
461,Liverpool,GB,2022-08-04 21:51:15,53.4106,-2.9779,59.61,72,75,5.75
462,Ayorou,NE,2022-08-04 21:53:56,14.7308,0.9174,79.23,63,100,10.6
463,Korla,CN,2022-08-04 21:53:57,41.7597,86.1469,81.39,34,0,3.22
464,Matara,LK,2022-08-04 21:53:57,5.9485,80.5353,77.92,83,100,15.61
465,Phek,IN,2022-08-04 21:53:58,25.6667,94.5,61.92,99,99,0.78
466,Landeck,AT,2022-08-04 21:53:58,47.1301,10.5636,72.34,76,84,3.49
467,Smithers,CA,2022-08-04 21:53:59,54.7804,-127.1743,61.12,67,75,4.61
468,Lensk,RU,2022-08-04 21:53:59,60.7253,114.9278,56.41,87,100,3.22
469,Gazanjyk,TM,2022-08-04 21:53:59,39.2446,55.5154,89.28,22,0,4.47
470,Boende,CD,2022-08-04 21:54:00,-0.2167,20.8667,73.51,86,51,2.06
471,Cairns,AU,2022-08-04 21:51:31,-16.9167,145.7667,72.07,94,60,4.61
472,Diamantino,BR,2022-08-04 21:54:00,-14.4086,-56.4461,82.27,26,8,3.4
473,Fairlie,GB,2022-08-04 21:54:01,55.756,-4.8556,55.31,84,24,11.07
474,Kirensk,RU,2022-08-04 21:54:01,57.7853,108.1119,54.93,75,100,2.08
475,Daru,PG,2022-08-04 21:54:01,-9.0763,143.2092,78.67,89,95,14.12
476,Francistown,BW,2022-08-04 21:54:02,-21.17,27.5079,64.44,41,0,6.44
477,Rio Grande,BR,2022-08-04 21:54:02,-32.035,-52.0986,53.71,95,100,23.85
478,Baturaja,ID,2022-08-04 21:54:03,-4.1333,104.1667,70.74,97,91,1.9
479,Taoudenni,ML,2022-08-04 21:54:03,22.6783,-3.9836,99.82,22,29,2.48
480,Adelaide,AU,2022-08-04 21:50:28,-34.9333,138.6,53.85,84,75,12.66
481,Colesberg,ZA,2022-08-04 21:54:04,-30.72,25.0972,53.87,57,67,6.02
482,Athabasca,CA,2022-08-04 21:54:04,54.7169,-113.2854,59.41,91,100,10.94
483,Manoel Urbano,BR,2022-08-04 21:54:05,-8.8389,-69.2597,84.29,63,100,2.55
484,Severo-Yeniseyskiy,RU,2022-08-04 21:54:05,60.3725,93.0408,39.54,99,100,4.59
485,Alofi,NU,2022-08-04 21:50:37,-19.0595,-169.9187,78.69,69,40,17.27
486,Owando,CG,2022-08-04 21:54:06,-0.4819,15.8999,77.38,61,97,2.82
487,Grevesmuhlen,DE,2022-08-04 21:54:06,53.8667,11.1833,70.79,93,82,2.89
488,Sudak,UA,2022-08-04 21:54:07,44.85,34.9667,73.69,69,0,4.18
489,Del Rio,US,2022-08-04 21:54:02,29.3627,-100.8968,102.6,24,0,16.11
490,Barra Patuca,HN,2022-08-04 21:54:08,15.8,-84.2833,80.31,81,100,7.54
491,Arroio Grande,BR,2022-08-04 21:54:08,-32.2375,-53.0869,54.64,95,100,18.84
492,Sokolo,ML,2022-08-04 21:54:08,14.7328,-6.1219,87.87,49,93,7.99
493,Shelburne,CA,2022-08-04 21:52:54,44.0787,-80.2041,75.99,86,100,6.91
494,Salta,AR,2022-08-04 21:54:09,-24.7859,-65.4117,63.19,48,75,12.66
495,Pisco,PE,2022-08-04 21:54:11,-13.7,-76.2167,64.45,72,0,11.5
496,Miraflores,MX,2022-08-04 21:54:11,19.2167,-98.8083,74.03,55,75,5.66
497,Winsford,GB,2022-08-04 21:54:12,53.1833,-2.5167,59.52,78,19,1.01
498,Tucuma,BR,2022-08-04 21:54:15,-0.1833,-50.05,76.26,90,29,5.84
499,Kitgum,UG,2022-08-04 21:54:16,3.2783,32.8867,65.46,95,83,2.86
500,Benghazi,LY,2022-08-04 21:54:16,32.1167,20.0667,80.89,71,0,7.92
501,Rurrenabaque,BO,2022-08-04 21:54:17,-14.4413,-67.5278,83.43,58,75,2.98
502,Kaputa,ZM,2022-08-04 21:54:17,-8.4689,29.6619,69.01,48,1,1.41
503,Ngunguru,NZ,2022-08-04 21:54:17,-35.6167,174.5,55.44,80,5,4.83
504,Rujewa,TZ,2022-08-04 21:54:18,-8.7,34.3833,63.34,50,1,8.88
505,La Ronge,CA,2022-08-04 21:54:18,55.1001,-105.2842,64.65,59,100,16.11
506,Kargasok,RU,2022-08-04 21:54:19,59.0556,80.8572,53.92,73,36,5.79
507,Palmer,US,2022-08-04 21:54:19,42.1584,-72.3287,94.5,51,20,13.8
508,Benguela,AO,2022-08-04 21:54:20,-12.5763,13.4055,65.26,84,2,2.57
509,Bayir,TR,2022-08-04 21:54:20,37.2687,28.2167,70.32,54,0,3.62
510,Kalga,RU,2022-08-04 21:54:20,50.9251,118.898,59.11,82,19,10.6
511,Zomin,UZ,2022-08-04 21:54:21,39.9606,68.3958,72.81,36,59,3.4
512,Dubbo,AU,2022-08-04 21:50:29,-32.25,148.6167,57.33,94,100,9.22
513,Tessalit,ML,2022-08-04 21:54:22,20.1986,1.0114,96.48,12,1,6.93
514,Zhuanghe,CN,2022-08-04 21:54:22,39.7008,122.9911,77.29,95,96,4.07
515,Nova Londrina,BR,2022-08-04 21:54:23,-22.7658,-52.985,78.48,27,38,7.52
516,Biak,ID,2022-08-04 21:54:24,-0.9131,122.8766,73.78,80,38,6.35
517,Lodja,CD,2022-08-04 21:54:24,-3.4833,23.4333,74.66,41,6,1.14
518,Lethem,GY,2022-08-04 21:54:25,3.3803,-59.7968,87.85,70,20,13.8
519,Ende,ID,2022-08-04 21:54:25,-8.8432,121.6623,70.3,86,24,0.92
520,Kirovskiy,RU,2022-08-04 21:54:26,45.0917,133.5136,72.95,91,100,5.44
521,Udachnyy,RU,2022-08-04 21:54:26,66.4167,112.4,44.46,93,100,10.65
522,Mende,FR,2022-08-04 21:54:26,44.6667,3.5,61.75,60,65,1.72
523,Port Keats,AU,2022-08-04 21:54:27,-14.25,129.55,72.05,92,59,5.5
524,Goure,NE,2022-08-04 21:54:27,13.9835,10.2704,81.01,51,82,7.0
525,La Paz,BO,2022-08-04 21:49:54,-16.5,-68.15,64.38,27,40,9.22
526,Kushima,JP,2022-08-04 21:54:28,31.4583,131.2333,80.46,87,77,6.31
527,Fairview,US,2022-08-04 21:51:34,40.8126,-73.999,97.61,59,0,10.0
528,Mountain Home,US,2022-08-04 21:54:28,43.133,-115.6912,98.08,14,20,5.75
529,Akyab,MM,2022-08-04 21:54:29,20.15,92.9,80.33,88,98,12.08
530,Luohe,CN,2022-08-04 21:54:29,33.5717,114.0353,82.31,79,3,5.82
531,Pangody,RU,2022-08-04 21:54:29,65.85,74.4859,59.25,90,98,6.58
532,Lingao,CN,2022-08-04 21:54:30,19.9103,109.6859,79.75,83,100,2.15
533,Raudeberg,NO,2022-08-04 21:54:30,61.9875,5.1352,52.47,73,60,14.79
534,San Pedro,PH,2022-08-04 21:50:48,14.35,121.0167,78.03,94,100,5.75
535,Jizan,SA,2022-08-04 21:54:30,17.3333,42.6667,88.74,54,100,13.47
536,Sitka,US,2022-08-04 21:54:31,57.0531,-135.33,63.09,77,92,4.72
537,Umm Kaddadah,SD,2022-08-04 21:54:31,13.6017,26.6876,87.8,43,48,12.37
538,Huinan,CN,2022-08-04 21:54:32,42.6225,126.2614,72.61,93,97,10.83
539,Vagur,FO,2022-08-04 21:54:32,61.4732,-6.8119,48.81,82,77,18.28
540,Mandali,IQ,2022-08-04 21:54:32,33.7499,45.5541,101.35,12,0,9.8
541,Mango,US,2022-08-04 21:54:33,27.9797,-82.3065,94.14,71,40,3.44
542,Krasnoborsk,RU,2022-08-04 21:54:33,61.5598,45.934,62.37,74,72,5.01
543,Buta,CD,2022-08-04 21:54:33,2.7858,24.73,70.02,96,85,2.3
544,Kokomo,US,2022-08-04 21:54:34,40.4864,-86.1336,84.22,80,100,11.5
545,Sisimiut,GL,2022-08-04 21:54:34,66.9395,-53.6735,43.77,87,100,18.77
546,Marawi,PH,2022-08-04 21:54:34,7.9986,124.2928,69.4,91,100,3.09
547,Poenari,RO,2022-08-04 21:54:35,45.3167,24.65,64.45,58,10,3.53
548,Talanga,HN,2022-08-04 21:54:35,14.4,-87.0833,82.94,45,99,8.99
549,Qeshm,IR,2022-08-04 21:54:36,26.9581,56.2719,89.49,79,4,2.59
550,Gayeri,BF,2022-08-04 21:54:36,12.6497,0.4931,75.0,85,94,7.2
551,Tura,IN,2022-08-04 21:54:36,25.5198,90.2201,73.99,96,77,2.75
552,Zaragoza,ES,2022-08-04 21:53:54,41.6561,-0.8773,88.25,26,40,10.0
553,Marsh Harbour,BS,2022-08-04 21:54:37,26.5412,-77.0636,84.11,69,0,13.82
554,Nemuro,JP,2022-08-04 21:54:37,43.3236,145.575,58.21,84,100,9.93
555,Constantine,DZ,2022-08-04 21:54:37,36.365,6.6147,74.61,68,20,4.61
556,La Sarre,CA,2022-08-04 21:54:38,48.8002,-79.1996,68.88,55,77,7.0
557,Loreto,MX,2022-08-04 21:54:38,22.2667,-101.9667,84.56,15,30,16.17
558,Phalaborwa,ZA,2022-08-04 21:54:38,-23.943,31.1411,68.52,45,60,3.33
559,Salinas,US,2022-08-04 21:54:04,36.6777,-121.6555,95.0,56,0,16.11
560,Vanimo,PG,2022-08-04 21:54:39,-2.6741,141.3028,77.68,87,100,3.6
561,Gweta,BW,2022-08-04 21:54:39,-20.1833,25.2333,67.21,33,0,8.39
562,Acapulco,MX,2022-08-04 21:54:17,16.8634,-99.8901,86.34,66,16,7.47
563,Napier,NZ,2022-08-04 21:54:40,-39.4833,176.9167,50.29,65,0,1.99
564,Beloha,MG,2022-08-04 21:54:40,-25.1667,45.05,66.69,75,73,6.62
565,Maarianhamina,AX,2022-08-04 21:54:41,60.0973,19.9348,67.86,83,0,12.66
566,Padang,ID,2022-08-04 21:54:41,-0.9492,100.3543,73.45,80,100,3.94
567,Namatanai,PG,2022-08-04 21:54:41,-3.6667,152.4333,81.7,73,90,7.54
568,Biberach,DE,2022-08-04 21:54:42,48.0934,9.7905,75.09,66,82,5.32
569,Yerbogachen,RU,2022-08-04 21:54:42,61.2767,108.0108,52.57,89,100,1.68
570,Inhambane,MZ,2022-08-04 21:54:42,-23.865,35.3833,66.34,84,0,7.61
571,Kaduna,NG,2022-08-04 21:54:43,10.5222,7.4383,68.77,96,62,4.34
572,Elko,US,2022-08-04 21:54:43,41.0002,-115.5012,92.05,21,77,7.0
573,Fairbanks,US,2022-08-04 21:54:43,64.8378,-147.7164,76.08,51,20,6.91
574,Kimbe,PG,2022-08-04 21:54:44,-5.5502,150.1429,79.47,78,54,3.15
575,Grand Gaube,MU,2022-08-04 21:54:44,-20.0064,57.6608,70.2,75,24,5.01
576,Kisangani,CD,2022-08-04 21:54:45,0.5167,25.2,71.76,90,23,2.35
577,Dunda,TZ,2022-08-04 21:54:45,-8.1167,34.25,58.37,67,2,3.56
578,Pitimbu,BR,2022-08-04 21:54:45,-7.4706,-34.8086,75.79,79,3,11.1
579,Gizo,SB,2022-08-04 21:54:46,-8.103,156.8419,82.81,72,9,6.2
580,Mugan,CN,2022-08-04 21:54:46,35.9404,101.3842,57.49,88,1,2.21
581,Nosy Varika,MG,2022-08-04 21:54:46,-20.5833,48.5333,62.6,88,10,4.25
582,Tirumullaivasal,IN,2022-08-04 21:54:47,11.2333,79.8333,79.52,74,100,23.69
583,Le Port,RE,2022-08-04 21:54:47,-20.9373,55.2919,67.96,65,76,7.81
584,Canutama,BR,2022-08-04 21:54:47,-6.5339,-64.3831,83.71,61,88,1.72
585,Olutanga,PH,2022-08-04 21:54:48,7.3106,122.8464,81.18,77,85,6.24
586,Berlin,DE,2022-08-04 21:54:04,52.5244,13.4105,86.95,44,0,9.22
587,Axim,GH,2022-08-04 21:54:48,4.8699,-2.2405,72.9,81,65,6.11
588,Hualmay,PE,2022-08-04 21:54:49,-11.0964,-77.6139,64.06,76,35,11.32
589,Florida,US,2022-08-04 21:50:05,28.7505,-82.5001,97.0,51,40,0.0
